text,label,original_label
On supporting winner of Democratic primary with her superdelegate vote.,1,0
A bill to advance the Keystone XL Pipeline is an earmark under House rules.,1,0
Florida is the first state requiring drug testing to receive welfare!,1,0
Says Hillary Clinton wants to raise taxes on African-American owned businesses to as much as nearly 50 percent more than theyre paying now.,1,0
"A lot of people who go into prison straight, and when they come out theyre gay.",1,0
The president of the United States will be taking a trip over to India that is expected to cost the taxpayers $200 million a day.,1,0
200 consumer laws were destroyed in 2011 when Gov. Scott Walker signed Act 92.,1,0
"Says that in 2007, Oregon ranked 25th -- or 7th from the bottom -- in percentage of children with untreated decay compared to 32 other states with similar data.",1,0
Says Ted Kennedy sent a letter to then Soviet leader Yuri Andropov apologizing for Ronald Reagan and begging the Soviets not to overreact.,1,0
Republicans went out of the way to praise (Eric) Holders nomination. ... Not a single Republican senator opposed Eric Holders nomination.,0,1
"70,000 three-year-olds and four-year-olds across America will lose access to the preschool Head Start program. ... 2,000 in the state of Florida alone.",0,1
"Muslims attempted to establish the first Islamic Sharia court inside the United States in the town of Irving, Texas.",1,0
"Yes, this would be the same congressman (Rep. Pete Hoekstra) who last year Tweeted the whereabouts of a top-secret mission to Iraq.",1,0
On the Cuba embargo.,1,0
Says Scott Walker rejected legislation to make college loan payments tax deductible and the result was to raise taxes on students.,1,0
Says Wisconsin Manufacturers Commerces own 2014 survey revealed that just 15 percent of business executive respondents were in favor of Right-To-Work legislation.,1,0
"When it comes to protesters in Madison, almost all are now from outside of Wisconsin.",1,0
Says U.S. Rep. John Barrow left taxpayers on the hook for $950k study on genetic makeup of ants.,0,1
"""Rural schools enroll 40 percent of American children, but receive only 22 percent of federal education funding.""",1,0
On repealing the 17th Amendment,1,0
More than 90 percent of the gains have gone to the top 1 percent.,0,1
"Since 2013 alone, the Obama administration has allowed 300,000 criminal aliens to return back into United States communities. These are individuals encountered or identified by (Immigration and Customs Enforcement), but who were not detained or processed for deportation because it wouldnt have been politically correct.",0,1
That 3.5 percent (increase in the third quarter GDP) came from two things government spending on Cash for Clunkers they just moved fourth-quarter auto sales into the third quarter and the first-time home buyer thing.,0,1
"An economic impact study found that for every $1 invested in pre-K in Pennsylvania, a total of $1.79 is generated in total spending within the state.",0,1
"Last year it was discovered that Rhode Islands public employees ranked 4th in average pay, while the private sector ranked 23rd.",0,1
A proposed amendment allows a teenager to get a recommendation for medical marijuana without the consent of a parent.,0,1
In Chile they have 72 percent of the GDP in savings.,0,1
A sitting sheriff cannot be charged except by a warrant issued by a Superior Court judge.,0,1
"Governor Christie also remains the only Governor since World War II, among both Democrats and Republicans, who failed to have his party win control of at least one legislative body over the course of his term.",1,0
Sixty-percent of the state retirees...dont get Social Security.,1,0
Tampa mayoral opponent Bob Buckhorn supported forcing police officers to keep their guns locked in the trunks of their cruisers.,1,0
Millions could lose their health care coverage and be forced into a government pool under the new health care law.,1,0
Only a few months ago the FBI arrested three Broward County Commissioners for accepting millions of dollars in trade for illegal favors.,1,0
Portland Community College serves more students than all of the states universities combined.,1,0
"If we dont spend money on a pier, then that money does wipe into the general funds of the city or the county, and if you send it to the county, you never see it again.",0,1
On disaster aid offsets,1,0
"Sarah Palin ""has more experience than Barack Obama.""",1,0
A golf course closes somewhere in America every 48 hours.,0,1
The Congressional Budget Office has already doubled its estimate for the cost (of Obamacare) so far from roughly $800 billion to $1.7 trillion.,1,0
"Oregons three largest employers, and 13 of the top 25, are health care providers.",1,0
The Department of Energys Billion Ton Study has shown that wind and solar energy combined could at best provide only 5 percent of our total energy needs.,1,0
Says Mitt Romneys campaign has already spent more on negative ads than John McCain did during his entire presidential run.,1,0
"As we near the 10th anniversary of the 9/11 terrorist attacks, we should not forget that some of the hijackers used New Jersey drivers licenses to board those aircraft.",1,0
"Three presidents in the last century Harding, Kennedy and Reagan all cut taxes during recessions and produced ""rapid and dramatic economic recoveries,"" while two, Herbert Hoover and Barack Obama, did ""the opposite.""",1,0
"The Congressional Budget Office analysis of the health insurance reform legislation says the bill ""cuts the deficit by $1.2 trillion in the second 10 years.""",0,1
Studies show that people that are on welfare are higher users of drugs than people not on welfare.,0,1
"On (Rob Portmans) watch as Bushs trade czar, our deficit with China exploded and as Bushs budget chief, Portman oversaw a spending spree that doubled the deficit.",0,1
6.4 million more Americans living in poverty under President Obama.,0,1
"Hillary Clinton is ""willing to have workers' wages garnisheed if they refuse to buy health insurance.""",0,1
We have less crime in the (Rio Grande) Valley than we do in other major Texas cities.,0,1
"Says, In the last four years weve cut $36 million in ongoing revenue.",1,0
"The House health care bill pays for ""about six years of program with a decade of revenue, with the heaviest costs concentrated in the second five years.""",0,1
"""It's just outrageous that under President Bush, the National Institutes of Health have been basically decreased in funding.""",1,0
Kathryn Starkey joined forces with liberal Democrats on a historic sales tax hike.,1,0
Prices are going up. Unemployment is continuing to go up.,0,1
